Logfile, Timestamp, Log Level, NID, Class, Output1, Output2
22-04-15,"11:36:58.997",,INFO,[1000000007744008],lop.AbstractLopService,Time taken (LOP:getAvailability): 9163 ms ,,,,,
22-04-15,"11:36:49.664",,INFO,[1000000007744009],lop.AbstractLopService,Time taken (LOP:getAvailability): 10697 ms ,,,,,
22-04-15,"11:36:59.062",,INFO,[1000000007744009],lop.AbstractLopService,Time taken (LOP:getAvailability): 9387 ms ,,,,,
22-04-15,"11:37:03.483",,INFO,[1000000007744010],lop.AbstractLopService,Time taken (LOP:getAvailability): 3707 ms ,,,,,
22-04-15,"11:37:13.575",,INFO,[1000000007744010],lop.AbstractLopService,Time taken (LOP:getAvailability): 10084 ms ,,,,,
22-04-15,"11:36:50.812",,INFO,[1000000007744011],lop.AbstractLopService,Time taken (LOP:getAvailability): 10786 ms ,,,,,
22-04-15,"11:36:59.356",,INFO,[1000000007744011],lop.AbstractLopService,Time taken (LOP:getAvailability): 8536 ms ,,,,,
22-04-15,"11:36:51.814",,INFO,[1000000007744013],lop.AbstractLopService,Time taken (LOP:getAvailability): 2898 ms ,,,,,
22-04-15,"11:37:01.459",,INFO,[1000000007744013],lop.AbstractLopService,Time taken (LOP:getAvailability): 9639 ms ,,,,,
22-04-15,"11:36:52.608",,INFO,[1000000007744014],lop.AbstractLopService,Time taken (LOP:getAvailability): 3356 ms ,,,,,
22-04-15,"11:37:01.555",,INFO,[1000000007744014],lop.AbstractLopService,Time taken (LOP:getAvailability): 8939 ms ,,,,,
22-04-15,"11:36:52.801",,INFO,[1000000007744015],lop.AbstractLopService,Time taken (LOP:getAvailability): 2896 ms ,,,,,
22-04-15,"11:37:01.493",,INFO,[1000000007744015],lop.AbstractLopService,Time taken (LOP:getAvailability): 8683 ms ,,,,,
22-04-15,"11:37:01.482",,INFO,[1000000007744016],lop.AbstractLopService,Time taken (LOP:getAvailability): 8944 ms ,,,,,
22-04-15,"11:37:11.798",,INFO,[1000000007744016],lop.AbstractLopService,Time taken (LOP:getAvailability): 10307 ms ,,,,,
22-04-15,"11:37:00.551",,INFO,[1000000007744017],lop.AbstractLopService,Time taken (LOP:getAvailability): 8417 ms ,,,,,
22-04-15,"11:37:03.925",,INFO,[1000000007744017],lop.AbstractLopService,Time taken (LOP:getAvailability): 3367 ms ,,,,,
22-04-15,"11:36:59.231",,INFO,[1000000007744018],lop.AbstractLopService,Time taken (LOP:getAvailability): 8799 ms ,,,,,
22-04-15,"11:37:03.261",,INFO,[1000000007744018],lop.AbstractLopService,Time taken (LOP:getAvailability): 4023 ms ,,,,,
22-04-15,"11:36:59.868",,INFO,[1000000007744019],lop.AbstractLopService,Time taken (LOP:getAvailability): 8750 ms ,,,,,
22-04-15,"11:37:03.405",,INFO,[1000000007744019],lop.AbstractLopService,Time taken (LOP:getAvailability): 3529 ms ,,,,,
22-04-15,"11:37:03.931",,INFO,[1000000007744021],lop.AbstractLopService,Time taken (LOP:getAvailability): 3426 ms ,,,,,
22-04-15,"11:37:13.448",,INFO,[1000000007744021],lop.AbstractLopService,Time taken (LOP:getAvailability): 9509 ms ,,,,,
22-04-15,"11:37:30.672",,INFO,[1000000007744022],lop.AbstractLopService,Time taken (LOP:getAvailability): 2694 ms ,,,,,
22-04-15,"11:37:32.685",,INFO,[1000000007744022],lop.AbstractLopService,Time taken (LOP:getAvailability): 2006 ms ,,,,,
22-04-15,"11:37:01.748",,INFO,[1000000007744023],lop.AbstractLopService,Time taken (LOP:getAvailability): 8628 ms ,,,,,
22-04-15,"11:37:11.824",,INFO,[1000000007744023],lop.AbstractLopService,Time taken (LOP:getAvailability): 10069 ms ,,,,,
22-04-15,"11:37:02.473",,INFO,[1000000007744024],lop.AbstractLopService,Time taken (LOP:getAvailability): 9348 ms ,,,,,
22-04-15,"11:37:12.397",,INFO,[1000000007744024],lop.AbstractLopService,Time taken (LOP:getAvailability): 9917 ms ,,,,,
22-04-15,"11:37:01.699",,INFO,[1000000007744025],lop.AbstractLopService,Time taken (LOP:getAvailability): 8170 ms ,,,,,
22-04-15,"11:37:13.719",,INFO,[1000000007744025],lop.AbstractLopService,Time taken (LOP:getAvailability): 12012 ms ,,,,,
22-04-15,"11:37:02.505",,INFO,[1000000007744026],lop.AbstractLopService,Time taken (LOP:getAvailability): 8696 ms ,,,,,
22-04-15,"11:37:12.436",,INFO,[1000000007744026],lop.AbstractLopService,Time taken (LOP:getAvailability): 9924 ms ,,,,,
22-04-15,"11:37:04.288",,INFO,[1000000007744027],lop.AbstractLopService,Time taken (LOP:getAvailability): 3001 ms ,,,,,
22-04-15,"11:37:13.734",,INFO,[1000000007744027],lop.AbstractLopService,Time taken (LOP:getAvailability): 9439 ms ,,,,,
22-04-15,"11:37:12.404",,INFO,[1000000007744028],lop.AbstractLopService,Time taken (LOP:getAvailability): 10500 ms ,,,,,
22-04-15,"11:37:14.972",,INFO,[1000000007744028],lop.AbstractLopService,Time taken (LOP:getAvailability): 2562 ms ,,,,,
22-04-15,"11:37:13.451",,INFO,[1000000007744029],lop.AbstractLopService,Time taken (LOP:getAvailability): 9770 ms ,,,,,
22-04-15,"11:37:17.873",,INFO,[1000000007744029],lop.AbstractLopService,Time taken (LOP:getAvailability): 4413 ms ,,,,,
22-04-15,"11:37:13.729",,INFO,[1000000007744030],lop.AbstractLopService,Time taken (LOP:getAvailability): 11026 ms ,,,,,
22-04-15,"11:37:17.143",,INFO,[1000000007744030],lop.AbstractLopService,Time taken (LOP:getAvailability): 3406 ms ,,,,,
