Logfile, Timestamp, Log Level, NID, Class, Output1, Output2
22-04-15,"07:39:20.583",,INFO,[1000000007743257],routing.{oee}-OEENode,Time taken (OEE:handle): 20 ,,,,
22-04-15,"07:39:21.397",,INFO,[1000000007743258],routing.{oee}-OEENode,Time taken (OEE:handle): 19 ,,,,
22-04-15,"07:39:20.596",,INFO,[1000000007743259],routing.{oee}-OEENode,Time taken (OEE:handle): 19 ,,,,
22-04-15,"07:39:21.611",,INFO,[1000000007743260],routing.{oee}-OEENode,Time taken (OEE:handle): 23 ,,,,
22-04-15,"07:39:23.174",,INFO,[1000000007743261],routing.{oee}-OEENode,Time taken (OEE:handle): 18 ,,,,
22-04-15,"07:39:24.020",,INFO,[1000000007743262],routing.{oee}-OEENode,Time taken (OEE:handle): 13 ,,,,
22-04-15,"10:04:09.249",,INFO,[1000000007743956],routing.{oee}-OEENode,Time taken (OEE:handle): 1052 ,,,,
22-04-15,"10:11:12.896",,INFO,[1000000007743957],routing.{oee}-OEENode,Time taken (OEE:handle): 2539 ,,,,
22-04-15,"10:36:39.250",,INFO,[1000000007743958],routing.{oee}-OEENode,Time taken (OEE:handle): 2100 ,,,,
22-04-15,"10:36:50.442",,INFO,[1000000007743958],routing.{oee}-OEENode,Time taken (OEE:handle): 23 ,,,,
22-04-15,"10:36:43.056",,INFO,[1000000007743959],routing.{oee}-OEENode,Time taken (OEE:handle): 1458 ,,,,
22-04-15,"10:36:52.068",,INFO,[1000000007743959],routing.{oee}-OEENode,Time taken (OEE:handle): 23 ,,,,
22-04-15,"10:36:43.199",,INFO,[1000000007743960],routing.{oee}-OEENode,Time taken (OEE:handle): 1565 ,,,,
22-04-15,"10:36:51.728",,INFO,[1000000007743960],routing.{oee}-OEENode,Time taken (OEE:handle): 20 ,,,,
22-04-15,"11:09:34.372",,INFO,[1000000007743961],routing.{oee}-OEENode,Time taken (OEE:handle): 2062 ,,,,
22-04-15,"11:09:50.473",,INFO,[1000000007743961],routing.{oee}-OEENode,Time taken (OEE:handle): 41 ,,,,
22-04-15,"11:09:46.930",,INFO,[1000000007743962],routing.{oee}-OEENode,Time taken (OEE:handle): 1437 ,,,,
22-04-15,"11:10:51.404",,INFO,[1000000007743962],routing.{oee}-OEENode,Time taken (OEE:handle): 321 ,,,,
22-04-15,"11:09:54.113",,INFO,[1000000007743963],routing.{oee}-OEENode,Time taken (OEE:handle): 1593 ,,,,
22-04-15,"11:09:57.684",,INFO,[1000000007743963],routing.{oee}-OEENode,Time taken (OEE:handle): 21 ,,,,
22-04-15,"11:10:18.801",,INFO,[1000000007743964],routing.{oee}-OEENode,Time taken (OEE:handle): 1670 ,,,,
22-04-15,"11:10:18.838",,INFO,[1000000007743965],routing.{oee}-OEENode,Time taken (OEE:handle): 1664 ,,,,
22-04-15,"11:10:22.806",,INFO,[1000000007743965],routing.{oee}-OEENode,Time taken (OEE:handle): 30 ,,,,
22-04-15,"11:15:57.406",,INFO,[1000000007743966],routing.{oee}-OEENode,Time taken (OEE:handle): 1120 ,,,,
22-04-15,"11:16:16.417",,INFO,[1000000007743966],routing.{oee}-OEENode,Time taken (OEE:handle): 30 ,,,,
22-04-15,"11:16:16.454",,INFO,[1000000007743966],routing.{oee}-OEENode,Time taken (OEE:handle): 37 ,,,,
22-04-15,"11:27:44.992",,INFO,[1000000007743967],routing.{oee}-OEENode,Time taken (OEE:handle): 190 ,,,,
22-04-15,"11:28:45.334",,INFO,[1000000007743968],routing.{oee}-OEENode,Time taken (OEE:handle): 39 ,,,,
22-04-15,"11:36:12.706",,INFO,[1000000007743969],routing.{oee}-OEENode,Time taken (OEE:handle): 2276 ,,,,
22-04-15,"11:36:10.549",,INFO,[1000000007743970],routing.{oee}-OEENode,Time taken (OEE:handle): 85 ,,,,
